,created_at,CleanS
393,2021-01-27,0.6549157853505679
394,2021-01-28,0.6413246268656716
395,2021-01-29,0.541222366710013
396,2021-01-30,0.7153024911032029
397,2021-01-31,0.6122448979591837
398,2021-02-01,0.6478802992518703
399,2021-02-02,0.609547123623011
400,2021-02-03,0.601078167115903
401,2021-02-04,0.6943891762833267
402,2021-02-05,0.6981382978723404
403,2021-02-06,0.7891566265060241
404,2021-02-07,0.7745664739884393
405,2021-02-08,0.6566473988439306
406,2021-02-09,0.635116598079561
407,2021-02-10,0.5199004975124378
408,2021-02-11,0.45738295318127253
409,2021-02-12,0.5714285714285714
410,2021-02-13,0.849624060150376
411,2021-02-14,0.7703349282296651
412,2021-02-15,0.7218934911242604
413,2021-02-16,0.35685071574642124
414,2021-02-17,0.3980664144598571
415,2021-02-18,0.4446546830652791
416,2021-02-19,0.4363543788187373
417,2021-02-20,0.6411960132890365
418,2021-02-21,0.6456692913385826
419,2021-02-22,0.23809523809523808
420,2021-02-23,0.49888712241653416
421,2021-02-24,0.4811643835616438
422,2021-02-25,0.31790235081374324
423,2021-02-26,0.478360781309843
424,2021-02-27,0.564748201438849
425,2021-02-28,0.5982532751091703
426,2021-03-01,0.7680872150644202
427,2021-03-02,0.5159313725490197
428,2021-03-03,0.3511450381679389
429,2021-03-04,0.3705732018985031
430,2021-03-05,0.4257095158597663
431,2021-03-06,0.3333333333333333
432,2021-03-07,0.47928994082840237
433,2021-03-08,0.27642509309653396
434,2021-03-09,0.5989345509893456
435,2021-03-10,0.5434198746642793
436,2021-03-11,0.5838580423583286
437,2021-03-12,0.5266666666666666
438,2021-03-13,0.7665369649805448
439,2021-03-14,0.7042801556420234
440,2021-03-15,0.6962025316455697
441,2021-03-16,0.6603241719520789
442,2021-03-17,0.6140350877192983
443,2021-03-18,0.3901494189263973
444,2021-03-19,0.4135090609555189
445,2021-03-20,0.659016393442623
446,2021-03-21,0.5540983606557377
447,2021-03-22,0.6504580690627202
448,2021-03-23,0.4626364399664148
449,2021-03-24,0.3080568720379147
450,2021-03-25,0.375379017586416
451,2021-03-26,0.45234899328859063
452,2021-03-27,0.7264150943396226
453,2021-03-28,0.5927601809954751
454,2021-03-29,0.5513666352497644
455,2021-03-30,0.3968492123030758
456,2021-03-31,0.6464221286831028
457,2021-04-01,0.5419968304278923
458,2021-04-02,0.6747404844290658
459,2021-04-03,0.6571428571428571
460,2021-04-04,0.6878612716763006
461,2021-04-05,0.6563573883161512
462,2021-04-06,0.6010978956999085
463,2021-04-07,0.6752537080405933
464,2021-04-08,0.6975829117481731
465,2021-04-09,0.7059352517985612
466,2021-04-10,0.7269372693726938
467,2021-04-11,0.7110266159695817
468,2021-04-12,0.595695618754804
469,2021-04-13,0.7627345844504021
470,2021-04-14,0.590782122905028
471,2021-04-15,0.6393210749646393
472,2021-04-16,0.5669456066945606
473,2021-04-17,0.7704918032786885
474,2021-04-18,0.6832579185520362
475,2021-04-19,0.6646706586826348
476,2021-04-20,0.5393489905232798
477,2021-04-21,0.6283891547049442
478,2021-04-22,0.4789808917197452
479,2021-04-23,0.7097701149425287
480,2021-04-24,0.8541666666666666
481,2021-04-25,0.7961165048543689
482,2021-04-26,0.737417943107221
483,2021-04-27,0.6038227628149435
484,2021-04-28,0.5996838569452677
485,2021-04-29,0.3729065083739665
486,2021-04-30,0.3205849268841395
487,2021-05-01,0.7050359712230215
488,2021-05-02,0.5731225296442688
489,2021-05-03,0.5701311806256307
490,2021-05-04,0.3094170403587444
491,2021-05-05,0.41059094397544127
492,2021-05-06,0.5815018315018315
493,2021-05-07,0.5942668136714443
494,2021-05-08,0.7604790419161677
495,2021-05-09,0.7595628415300546
496,2021-05-10,0.1208695652173913
497,2021-05-11,0.13212273011897308
498,2021-05-12,0.27199354317998387
499,2021-05-13,0.41025641025641024
500,2021-05-14,0.5569044006069803
501,2021-05-15,0.630057803468208
502,2021-05-16,0.64
503,2021-05-17,0.4980289093298292
504,2021-05-18,0.4143302180685358
505,2021-05-19,0.34541792547834843
506,2021-05-20,0.6164021164021164
507,2021-05-21,0.42403628117913833
508,2021-05-22,0.6125
509,2021-05-23,0.4853801169590643
510,2021-05-24,0.5151515151515151
511,2021-05-25,0.5006605019815059
512,2021-05-26,0.5763097949886105
513,2021-05-27,0.46244343891402717
514,2021-05-28,0.3597014925373134
515,2021-05-29,0.5906976744186047
516,2021-05-30,0.7894736842105263
517,2021-05-31,0.5510204081632653
518,2021-06-01,0.3857302118171683
519,2021-06-02,0.47219770520741394
520,2021-06-03,0.4230769230769231
521,2021-06-04,0.5615453728661276
522,2021-06-05,0.7370892018779343
523,2021-06-06,0.698744769874477
524,2021-06-07,0.5529699938763013
525,2021-06-08,0.6467576791808873
526,2021-06-09,0.3463626492942454
527,2021-06-10,0.09044908285895004
528,2021-06-11,0.3804143126177024
529,2021-06-12,0.5414634146341464
530,2021-06-13,0.7155555555555555
531,2021-06-14,0.6636636636636637
532,2021-06-15,0.3165654813529922
533,2021-06-16,0.10410094637223975
534,2021-06-17,0.3585903083700441
535,2021-06-18,0.3153153153153153
536,2021-06-19,0.7485029940119761
537,2021-06-20,0.6774193548387096
538,2021-06-21,0.5737704918032787
539,2021-06-22,0.6897163120567376
540,2021-06-23,0.6452599388379205
541,2021-06-24,0.5343137254901961
542,2021-06-25,0.5054054054054054
543,2021-06-26,0.8636363636363636
544,2021-06-27,0.8888888888888888
545,2021-06-28,0.6115261472785486
546,2021-06-29,0.7111334002006018
547,2021-06-30,0.7182203389830508
548,2021-07-01,0.6381156316916489
549,2021-07-02,0.7470039946737683
550,2021-07-03,0.6563876651982379
551,2021-07-04,0.7172774869109948
552,2021-07-05,0.627906976744186
553,2021-07-06,0.6923076923076923
554,2021-07-07,0.6008381351492929
555,2021-07-08,0.4222222222222222
556,2021-07-09,0.6017553483269337
557,2021-07-10,0.6953125
558,2021-07-11,0.7031802120141343
559,2021-07-12,0.4625105307497894
560,2021-07-13,0.5698234349919743
561,2021-07-14,0.5661446184605131
562,2021-07-15,0.35125284738041
563,2021-07-16,0.34950819672131145
564,2021-07-17,0.2966101694915254
565,2021-07-18,0.46511627906976744
566,2021-07-19,0.4060446780551905
567,2021-07-20,0.6897837434750187
568,2021-07-21,0.5849056603773585
569,2021-07-22,0.6650246305418719
570,2021-07-23,0.6814621409921671
571,2021-07-24,0.7075471698113207
572,2021-07-25,0.7203389830508474
573,2021-07-26,0.6420845624385447
574,2021-07-27,0.41775636613902273
575,2021-07-28,0.5687472719336534
576,2021-07-29,0.5149572649572649
577,2021-07-30,0.5657142857142857
578,2021-07-31,0.632183908045977
579,2021-08-01,0.6060606060606061
580,2021-08-02,0.581039755351682
581,2021-08-03,0.5942350332594235
582,2021-08-04,0.5602649006622517
583,2021-08-05,0.537467700258398
584,2021-08-06,0.4177831912302071
585,2021-08-07,0.6577540106951871
586,2021-08-08,0.6896551724137931
587,2021-08-09,0.5395894428152492
588,2021-08-10,0.4242728184553661
589,2021-08-11,0.38663745892661555
590,2021-08-12,0.5790240349599417
591,2021-08-13,0.48375451263537905
592,2021-08-14,0.7931034482758621
593,2021-08-15,0.6218905472636815
594,2021-08-16,0.6308871851040526
595,2021-08-17,0.4763358778625954
596,2021-08-18,0.42304457527333894
597,2021-08-19,0.4353312302839117
598,2021-08-20,0.29626253418413856
599,2021-08-21,0.6265060240963856
600,2021-08-22,0.6898395721925134
601,2021-08-23,0.53125
602,2021-08-24,0.3685220729366603
603,2021-08-25,0.40553359683794465
604,2021-08-26,0.42714819427148193
605,2021-08-27,0.40184994861253853
606,2021-08-28,0.6867469879518072
607,2021-08-29,0.8424242424242424
608,2021-08-30,0.7389304197814837
609,2021-08-31,0.5577889447236181
610,2021-09-01,0.44611365120836055
611,2021-09-02,0.22188076213890595
612,2021-09-03,0.2677966101694915
613,2021-09-04,0.725
614,2021-09-05,0.7846153846153846
615,2021-09-06,0.7913043478260869
616,2021-09-07,0.5490673154906731
617,2021-09-08,0.5009242144177449
618,2021-09-09,0.542795232936078
619,2021-09-10,0.4204971058903643
620,2021-09-11,0.5096774193548387
621,2021-09-12,0.5754189944134078
622,2021-09-13,0.5549295774647888
623,2021-09-14,0.244106463878327
624,2021-09-15,0.5034656584751103
625,2021-09-16,0.5916134913400183
626,2021-09-17,0.43501126972201354
627,2021-09-18,0.5211267605633803
628,2021-09-19,0.6339285714285714
629,2021-09-20,0.2928660826032541
630,2021-09-21,0.41025641025641024
631,2021-09-22,0.5904761904761905
632,2021-09-23,0.3537037037037037
633,2021-09-24,0.23314917127071824
634,2021-09-25,0.643312101910828
635,2021-09-26,0.7027027027027027
636,2021-09-27,0.4517543859649123
637,2021-09-28,0.302248126561199
638,2021-09-29,0.382
639,2021-09-30,0.24021838034576887
640,2021-10-01,0.2672413793103448
641,2021-10-02,0.44680851063829785
642,2021-10-03,0.43915343915343913
643,2021-10-04,0.20829576194770064
644,2021-10-05,0.34994582881906827
645,2021-10-06,0.4366863905325444
646,2021-10-07,0.3629441624365482
647,2021-10-08,0.3876967095851216
648,2021-10-09,0.5394736842105263
649,2021-10-10,0.5515695067264574
650,2021-10-11,0.4046434494195688
651,2021-10-12,0.20326308633582596
652,2021-10-13,0.31608391608391606
653,2021-10-14,0.6123432979749277
654,2021-10-15,0.4864864864864865
655,2021-10-16,0.7608695652173914
656,2021-10-17,0.7414965986394558
657,2021-10-18,0.6195307545973368
658,2021-10-19,0.5667215815485996
659,2021-10-20,0.47380410022779046
660,2021-10-21,0.23214285714285715
661,2021-10-22,0.28501228501228504
662,2021-10-23,0.4533333333333333
663,2021-10-24,0.5833333333333334
664,2021-10-25,0.5522012578616352
665,2021-10-26,0.5640138408304498
666,2021-10-27,0.5399610136452242
667,2021-10-28,0.27248223474638567
668,2021-10-29,0.41516878562034193
669,2021-10-30,0.6936170212765957
670,2021-10-31,0.7258883248730964
671,2021-11-01,0.4614499424626007
672,2021-11-02,0.5126050420168067
673,2021-11-03,0.5686777920410783
674,2021-11-04,0.6469221835075494
675,2021-11-05,0.5494978479196556
676,2021-11-06,0.7142857142857143
677,2021-11-07,0.7016574585635359
678,2021-11-08,0.5073891625615764
679,2021-11-09,0.5631205673758866
680,2021-11-10,0.31024531024531027
681,2021-11-11,0.5
682,2021-11-12,0.6021505376344086
683,2021-11-13,0.6363636363636364
684,2021-11-14,0.7575757575757576
685,2021-11-15,0.6367041198501873
686,2021-11-16,0.5843137254901961
687,2021-11-17,0.7005988023952096
688,2021-11-18,0.6146131805157593
689,2021-11-19,0.6270337922403004
690,2021-11-20,0.7341040462427746
691,2021-11-21,0.6828193832599119
692,2021-11-22,0.5862068965517241
693,2021-11-23,0.47782546494992845
694,2021-11-24,0.6700111482720178
695,2021-11-25,0.7931034482758621
696,2021-11-26,0.5064220183486239
697,2021-11-27,0.6303317535545023
698,2021-11-28,0.703125
699,2021-11-29,0.7153374233128834
700,2021-11-30,0.5180217937971501
701,2021-12-01,0.3929577464788732
702,2021-12-02,0.32947583390061264
703,2021-12-03,0.3421461897356143
704,2021-12-04,0.47
705,2021-12-05,0.6416184971098265
706,2021-12-06,0.5297249334516415
707,2021-12-07,0.5243381725021349
708,2021-12-08,0.43174114021571647
709,2021-12-09,0.1928620452985587
710,2021-12-10,0.29666412019353194
711,2021-12-11,0.1351981351981352
712,2021-12-12,0.2834467120181406
713,2021-12-13,0.11226073460941542
714,2021-12-14,0.125577488450231
715,2021-12-15,0.4681753889674682
716,2021-12-16,0.35529024289831207
717,2021-12-17,0.40722596448254744
718,2021-12-18,0.6653696498054474
719,2021-12-19,0.6085106382978723
720,2021-12-20,0.43308395677472983
721,2021-12-21,0.5694779116465863
722,2021-12-22,0.679646017699115
723,2021-12-23,0.5988593155893536
724,2021-12-24,0.6633663366336634
725,2021-12-25,0.7058823529411765
726,2021-12-26,0.6287425149700598
727,2021-12-27,0.7054794520547946
728,2021-12-28,0.5819672131147541
729,2021-12-29,0.44583808437856326
730,2021-12-30,0.4419551934826884
731,2021-12-31,0.48462664714494874
732,2022-01-01,0.6690647482014388
733,2022-01-02,0.727810650887574
734,2022-01-03,0.51278928136419
735,2022-01-04,0.26935804103242883
736,2022-01-05,0.3520074696545285
737,2022-01-06,0.3915441176470588
738,2022-01-07,0.47205707491082044
739,2022-01-08,0.5977011494252874
740,2022-01-09,0.5652173913043478
741,2022-01-10,0.5157116451016636
742,2022-01-11,0.5968688845401174
743,2022-01-12,0.5368421052631579
744,2022-01-13,0.3528748590755355
745,2022-01-14,0.35947712418300654
746,2022-01-15,0.5595238095238095
747,2022-01-16,0.6090225563909775
748,2022-01-17,0.5247524752475248
749,2022-01-18,0.3766968325791855
750,2022-01-19,0.37677053824362605
751,2022-01-20,0.27121212121212124
752,2022-01-21,0.2520944402132521
753,2022-01-22,0.31875
754,2022-01-23,0.4883720930232558
755,2022-01-24,0.2824615384615385
756,2022-01-25,0.296043656207367
757,2022-01-26,0.3541114058355438
758,2022-01-27,0.2596944770857814
759,2022-01-28,0.30943796394485684
760,2022-01-29,0.4669603524229075
761,2022-01-30,0.5075075075075075
762,2022-01-31,0.44901315789473684
763,2022-02-01,0.526615969581749
764,2022-02-02,0.45471014492753625
765,2022-02-03,0.32968536251709984
766,2022-02-04,0.3944387229660144
767,2022-02-05,0.6363636363636364
768,2022-02-06,0.575
769,2022-02-07,0.38113207547169814
770,2022-02-08,0.4965197215777262
771,2022-02-09,0.5130830489192264
772,2022-02-10,0.25571725571725573
773,2022-02-11,0.2409778812572759
774,2022-02-12,0.49261083743842365
775,2022-02-13,0.5764705882352941
776,2022-02-14,0.34864864864864864
777,2022-02-15,0.4368932038834951
778,2022-02-16,0.34299516908212563
779,2022-02-17,0.22520420070011668
780,2022-02-18,0.11527647610121837
781,2022-02-19,0.4129353233830846
782,2022-02-20,0.51
783,2022-02-21,0.3483709273182957
784,2022-02-22,0.2976076555023923
785,2022-02-23,0.19313304721030042
786,2022-02-24,0.26231884057971017
787,2022-02-25,0.3448735019973369
788,2022-02-26,0.49572649572649574
789,2022-02-27,0.31868131868131866
